,fruit,path,label
48659,Mango,dataset/Mango/Mango002776.png,5
48660,Pitaya,dataset/Pitaya/Pitaya002026.png,10
48661,Apple,dataset/Apple/Apple C/scene02001.png,0
48662,Orange,dataset/Orange/Orange001429.png,6
48663,Persimmon,dataset/Persimmon/Persimmon1106.png,9
48664,Apple,dataset/Apple/Apple C/Apple Ce07111.png,0
48665,Guava,dataset/Guava/guava A/scene04741.png,3
48666,Tomatoes,dataset/Tomatoes/Tamotoes001562.png,13
48667,Pear,dataset/Pear/pear_0_5233.png,8
48668,Persimmon,dataset/Persimmon/Persimmon339.png,9
48669,Apple,dataset/Apple/Apple E/Apple E126.png,0
48670,Guava,dataset/Guava/Guava total/GuavaуАВ152 resized.jpg,3
48671,Guava,dataset/Guava/Guava total/GuavaуАВ1719 resized resized.png,3
48672,Mango,dataset/Mango/Mango00855.png,5
48673,Guava,dataset/Guava/Guava total/GuavaуАВ349 resized.jpg,3
48674,Banana,dataset/Banana/Banana0767.png,1
48675,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003020.png,4
48676,Guava,dataset/Guava/Guava total/GuavaуАВ16 resized resized.png,3
48677,Mango,dataset/Mango/Mango002674.png,5
48678,Peach,dataset/Peach/Peach001442.png,7
48679,Orange,dataset/Orange/Orange001952.png,6
48680,Peach,dataset/Peach/Peach001884.png,7
48681,Guava,dataset/Guava/Guava total/1GuavaуАВ2859.png,3
48682,Tomatoes,dataset/Tomatoes/Tamotoes00629.png,13
48683,Mango,dataset/Mango/Mango002157.png,5
48684,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B0020.png,4
48685,Banana,dataset/Banana/Banana01818.png,1
48686,Guava,dataset/Guava/Guava total/GuavaуАВ590 resized.jpg,3
48687,Plum,dataset/Plum/PlumуАВ299.png,11
48688,Pomegranate,dataset/Pomegranate/Pomegranet001973.png,12
48689,Mango,dataset/Mango/Mango001659.png,5
48690,Guava,dataset/Guava/Guava total/1GuavaуАВ2840.png,3
48691,Persimmon,dataset/Persimmon/Persimmon1357.png,9
48692,Guava,dataset/Guava/Guava total/GuavaуАВ416 resized resized.png,3
48693,Mango,dataset/Mango/Mango00982.png,5
48694,Orange,dataset/Orange/Orange002049.png,6
48695,muskmelon,dataset/muskmelon/Muskmelon 001007.png,14
48696,Apple,dataset/Apple/Total Number of Apples/Apple 03784.png,0
48697,Guava,dataset/Guava/Guava total/GuavaуАВ906 resized resized.png,3
48698,Peach,dataset/Peach/Peach00299.png,7
48699,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002790.png,4
48700,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003269.png,4
48701,muskmelon,dataset/muskmelon/Muskmelon 00769.png,14
48702,Tomatoes,dataset/Tomatoes/Tamotoes001308.png,13
48703,Guava,dataset/Guava/guava B/Guava1186.png,3
48704,Orange,dataset/Orange/Orange002337.png,6
48705,Guava,dataset/Guava/guava total final/Guava02091.png,3
48706,Mango,dataset/Mango/Mango00371.png,5
48707,Guava,dataset/Guava/Guava total/GuavaуАВ397.png,3
48708,Peach,dataset/Peach/Peach001503.png,7
48709,Pitaya,dataset/Pitaya/Pitaya001028.png,10
48710,Pitaya,dataset/Pitaya/Pitaya00233.png,10
48711,Tomatoes,dataset/Tomatoes/Tamotoes00700.png,13
48712,Guava,dataset/Guava/Guava total/GuavaуАВ418 resized.png,3
48713,Apple,dataset/Apple/Total Number of Apples/Apple 02459.png,0
48714,Guava,dataset/Guava/Guava total/1GuavaуАВ2985.png,3
48715,Guava,dataset/Guava/guava A/scene03861.png,3
48716,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00845.png,4
48717,Peach,dataset/Peach/Peach001188.png,7
48718,Orange,dataset/Orange/Orange00851.png,6
48719,Guava,dataset/Guava/guava total final/Guava02540.png,3
48720,Pomegranate,dataset/Pomegranate/Pomegranet002064.png,12
48721,Apple,dataset/Apple/Apple F/Apple F _0_4943.png,0
48722,Pomegranate,dataset/Pomegranate/Pomegranet0089.png,12
48723,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003492.png,4
48724,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00556.png,4
48725,Kiwi,dataset/Kiwi/kiwi A/Kiwi A001369.png,4
48726,Apple,dataset/Apple/Apple D/applee08171.png,0
48727,Pear,dataset/Pear/Pear 1988.png,8
48728,Orange,dataset/Orange/Orange00294.png,6
48729,Mango,dataset/Mango/Mango003453.png,5
48730,Apple,dataset/Apple/Apple D/Apple dee02881.png,0
48731,Orange,dataset/Orange/Orange002686.png,6
48732,Guava,dataset/Guava/guava A/cene15001.png,3
48733,Guava,dataset/Guava/Guava total/GuavaуАВ472 resized resized.png,3
48734,Persimmon,dataset/Persimmon/Persimmon455.png,9
48735,Plum,dataset/Plum/PlumуАВ1791.png,11
48736,Orange,dataset/Orange/Orange00828.png,6
48737,Guava,dataset/Guava/Guava total/1GuavaуАВ3136.png,3
48738,Guava,dataset/Guava/Guava total/1GuavaуАВ2567 resized.jpg,3
48739,Pear,dataset/Pear/Pear 714.png,8
48740,Orange,dataset/Orange/Orange001440.png,6
48741,Kiwi,dataset/Kiwi/kiwi A/Kiwi A002016.png,4
48742,Apple,dataset/Apple/Apple F/Apple F _0_6838.png,0
48743,Peach,dataset/Peach/Peach001872.png,7
48744,Guava,dataset/Guava/guava total final/Guava01288.png,3
48745,Apple,dataset/Apple/Total Number of Apples/Apple 04421.jpeg,0
48746,Apple,dataset/Apple/Total Number of Apples/Apple 04735.png,0
48747,Peach,dataset/Peach/Peach001549.png,7
48748,Guava,dataset/Guava/Guava total/1GuavaуАВ2628 resized.jpg,3
48749,Kiwi,dataset/Kiwi/kiwi A/Kiwi A002147.png,4
48750,Guava,dataset/Guava/Guava total/GuavaуАВ1115 resized.jpg,3
48751,Mango,dataset/Mango/Mango003802.png,5
48752,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00432.png,4
48753,Carambola,dataset/Carambola/Carambola 001975.png,2
48754,Mango,dataset/Mango/Mango00856.png,5
48755,Guava,dataset/Guava/Guava total/GuavaуАВ626.png,3
48756,Guava,dataset/Guava/guava B/Guava1472.png,3
48757,Plum,dataset/Plum/PlumуАВ118.png,11
48758,Guava,dataset/Guava/Guava total/GuavaуАВ2073 resized.png,3
48759,Apple,dataset/Apple/Total Number of Apples/Apple 0379.png,0
48760,Apple,dataset/Apple/Total Number of Apples/Apple_0_7936.png,0
48761,Plum,dataset/Plum/PlumуАВ1792.png,11
48762,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi004090.png,4
48763,Guava,dataset/Guava/guava B/Guava218.png,3
48764,Carambola,dataset/Carambola/Carambola 002079.png,2
48765,Guava,dataset/Guava/guava total final/Guava03274.png,3
48766,Guava,dataset/Guava/Guava total/GuavaуАВ1050 resized.png,3
48767,Mango,dataset/Mango/Mango003593.png,5
48768,Peach,dataset/Peach/Peach001904.png,7
48769,Apple,dataset/Apple/Total Number of Apples/Apple 01477.png,0
48770,Persimmon,dataset/Persimmon/Persimmon248.png,9
48771,Pear,dataset/Pear/Pear 1274.png,8
48772,Guava,dataset/Guava/Guava total/GuavaуАВ1087 resized.jpg,3
48773,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00872.png,4
48774,Pomegranate,dataset/Pomegranate/Pomegranet001409.png,12
48775,Guava,dataset/Guava/Guava total/GuavaуАВ2390 resized.jpg,3
48776,Peach,dataset/Peach/Peach002352.png,7
48777,Guava,dataset/Guava/Guava total/GuavaуАВ104 resized resized.png,3
48778,Pear,dataset/Pear/Pear 601.png,8
48779,Guava,dataset/Guava/Guava total/1GuavaуАВ2814 resized resized.png,3
48780,Pitaya,dataset/Pitaya/Pitaya00790.png,10
48781,Apple,dataset/Apple/Apple F/Apple F _0_3877.png,0
48782,Apple,dataset/Apple/Apple E/Apple E0364.png,0
48783,Guava,dataset/Guava/Guava total/GuavaуАВ318 resized.png,3
48784,Kiwi,dataset/Kiwi/kiwi A/Kiwi A001878.png,4
48785,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B001013.png,4
48786,Banana,dataset/Banana/Banana081.png,1
48787,muskmelon,dataset/muskmelon/Muskmelon 001572.png,14
48788,Apple,dataset/Apple/Total Number of Apples/Apple 04232.jpeg,0
48789,Tomatoes,dataset/Tomatoes/Tamotoes002086.png,13
48790,Guava,dataset/Guava/guava total final/Guava01887.png,3
48791,Mango,dataset/Mango/Mango003136.png,5
48792,Guava,dataset/Guava/Guava total/GuavaуАВ1774 resized resized.png,3
48793,Orange,dataset/Orange/Orange002126.png,6
48794,Guava,dataset/Guava/Guava total/GuavaуАВ1257 resized resized.png,3
48795,muskmelon,dataset/muskmelon/Muskmelon 00904.png,14
48796,Apple,dataset/Apple/Total Number of Apples/Apple_0_9370.png,0
48797,Apple,dataset/Apple/Total Number of Apples/Apple 01368.png,0
48798,Guava,dataset/Guava/Guava total/1GuavaуАВ2816.png,3
48799,Persimmon,dataset/Persimmon/Persimmon2019.png,9
48800,Apple,dataset/Apple/Apple B/Red Applee33 - Copy.png,0
48801,Apple,dataset/Apple/Total Number of Apples/Apple 02373.png,0
48802,Plum,dataset/Plum/PlumуАВ917.png,11
48803,Guava,dataset/Guava/guava A/cene08821.png,3
48804,Guava,dataset/Guava/Guava total/GuavaуАВ1734 resized.jpg,3
48805,Guava,dataset/Guava/Guava total/GuavaуАВ237.png,3
48806,Banana,dataset/Banana/Banana02831.png,1
48807,Guava,dataset/Guava/guava A/ene07141.png,3
48808,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B0036.png,4
48809,Tomatoes,dataset/Tomatoes/Tamotoes001440.png,13
48810,Pomegranate,dataset/Pomegranate/Pomegranet001068.png,12
48811,Guava,dataset/Guava/guava A/scene02121.png,3
48812,Plum,dataset/Plum/PlumуАВ114.png,11
48813,Pear,dataset/Pear/Pear 2104.png,8
48814,Banana,dataset/Banana/Banana01043.png,1
48815,Peach,dataset/Peach/Peach001800.png,7
48816,Guava,dataset/Guava/guava A/cene12871.png,3
48817,Apple,dataset/Apple/Apple B/288red applee04126288.png,0
48818,Pomegranate,dataset/Pomegranate/Pomegranet00913.png,12
48819,Apple,dataset/Apple/Apple E/Apple E0370.png,0
48820,Persimmon,dataset/Persimmon/Persimmon830.png,9
48821,Banana,dataset/Banana/Banana029.png,1
48822,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00236.png,4
48823,Mango,dataset/Mango/Mango003599.png,5
48824,Pear,dataset/Pear/pear_0_4633.png,8
48825,Orange,dataset/Orange/Orange002373.png,6
48826,Apple,dataset/Apple/Apple F/Apple F _0_1397.png,0
48827,Guava,dataset/Guava/guava total final/Guava02691.png,3
48828,Pomegranate,dataset/Pomegranate/Pomegranet00311.png,12
48829,Banana,dataset/Banana/Banana0930.png,1
48830,Apple,dataset/Apple/Total Number of Apples/Apple 02238.png,0
48831,Plum,dataset/Plum/PlumуАВ944.png,11
48832,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00706.png,4
48833,Guava,dataset/Guava/guava total final/Guava03234.png,3
48834,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003278.png,4
48835,Apple,dataset/Apple/Apple A/Apple 460.png,0
48836,Guava,dataset/Guava/guava total final/Guava0875.png,3
48837,Plum,dataset/Plum/PlumуАВ893.png,11
48838,Persimmon,dataset/Persimmon/Persimmon73.png,9
48839,Kiwi,dataset/Kiwi/kiwi A/Kiwi A001.png,4
48840,Guava,dataset/Guava/Guava total/GuavaуАВ1653 resized resized.png,3
48841,Tomatoes,dataset/Tomatoes/Tamotoes00669.png,13
48842,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00413.png,4
48843,Kiwi,dataset/Kiwi/Kiwi C/Kiwi C0084.png,4
48844,Guava,dataset/Guava/guava total final/Guava0713.png,3
48845,Guava,dataset/Guava/guava A/ene00721.png,3
48846,Orange,dataset/Orange/Orange002468.png,6
48847,Plum,dataset/Plum/PlumуАВ392.png,11
48848,Plum,dataset/Plum/PlumуАВ84.png,11
48849,Guava,dataset/Guava/guava B/Guava1249.png,3
48850,Banana,dataset/Banana/Banana01292.png,1
48851,Peach,dataset/Peach/Peach00303.png,7
48852,Guava,dataset/Guava/Guava total/GuavaуАВ955 resized resized.png,3
48853,Apple,dataset/Apple/Apple F/scene05561.png,0
48854,Apple,dataset/Apple/Total Number of Apples/Apple 01339.png,0
48855,Persimmon,dataset/Persimmon/Persimmon43.png,9
48856,Guava,dataset/Guava/guava total final/Guava03083.png,3
48857,Orange,dataset/Orange/Orange00727.png,6
48858,Guava,dataset/Guava/Guava total/GuavaуАВ1469 resized.jpg,3
48859,Guava,dataset/Guava/Guava total/GuavaуАВ2117.png,3
48860,Pomegranate,dataset/Pomegranate/Pomegranet001376.png,12
48861,Carambola,dataset/Carambola/Carambola 001734.png,2
48862,Apple,dataset/Apple/Apple F/Apple F452.png,0
48863,Carambola,dataset/Carambola/Carambola 001886.png,2
48864,Guava,dataset/Guava/Guava total/GuavaуАВ488 resized.jpg,3
48865,Guava,dataset/Guava/Guava total/GuavaуАВ247 resized resized.png,3
48866,Mango,dataset/Mango/Mango003616.png,5
48867,Persimmon,dataset/Persimmon/Persimmon870.png,9
48868,Pear,dataset/Pear/Pear 267.png,8
48869,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002121.png,4
48870,Guava,dataset/Guava/guava A/scene03121.png,3
48871,Apple,dataset/Apple/Apple B/547red applee04101547.png,0
48872,Plum,dataset/Plum/PlumуАВ1146.png,11
48873,Apple,dataset/Apple/Apple D/applee0598.png,0
48874,Banana,dataset/Banana/Banana0421.png,1
48875,Mango,dataset/Mango/Mango003378.png,5
48876,Apple,dataset/Apple/Apple F/Apple F _0_8382.png,0
48877,Guava,dataset/Guava/Guava total/GuavaуАВ1551 resized resized.png,3
48878,Pear,dataset/Pear/Pear 911.png,8
48879,Carambola,dataset/Carambola/Carambola 001756.png,2
48880,Guava,dataset/Guava/guava total final/Guava0169.png,3
48881,Mango,dataset/Mango/Mango00205.png,5
48882,Apple,dataset/Apple/Apple C/scene02741.png,0
48883,Orange,dataset/Orange/Orange001480.png,6
48884,Orange,dataset/Orange/Orange002960.png,6
48885,Orange,dataset/Orange/Orange002283.png,6
48886,muskmelon,dataset/muskmelon/Muskmelon 001337.png,14
48887,Apple,dataset/Apple/Apple C/ne03441.png,0
48888,Peach,dataset/Peach/Peach001254.png,7
48889,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi001776.png,4
48890,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00229.png,4
48891,Pitaya,dataset/Pitaya/Pitaya00684.png,10
48892,Guava,dataset/Guava/guava A/ene07081.png,3
48893,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002557.png,4
48894,Guava,dataset/Guava/Guava total/GuavaуАВ656.png,3
48895,Mango,dataset/Mango/Mango003906.png,5
48896,Kiwi,dataset/Kiwi/Kiwi C/Kiwi C00823.png,4
48897,Guava,dataset/Guava/guava A/scene14381.png,3
48898,Apple,dataset/Apple/Total Number of Apples/Apple 02635.png,0
48899,Pomegranate,dataset/Pomegranate/Pomegranet00820.png,12
48900,Banana,dataset/Banana/Banana01076.png,1
48901,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00379.png,4
48902,Plum,dataset/Plum/PlumуАВ996.png,11
48903,Carambola,dataset/Carambola/Carambola 00980.png,2
48904,Plum,dataset/Plum/PlumуАВ277.png,11
48905,Peach,dataset/Peach/Peach002204.png,7
48906,Tomatoes,dataset/Tomatoes/Tamotoes001313.png,13
48907,Guava,dataset/Guava/Guava total/GuavaуАВ1147 resized.png,3
48908,muskmelon,dataset/muskmelon/Muskmelon 00447.png,14
48909,Guava,dataset/Guava/guava total final/Guava01301.png,3
48910,Plum,dataset/Plum/PlumуАВ1002.png,11
48911,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00968.png,4
48912,Peach,dataset/Peach/Peach002210.png,7
48913,Banana,dataset/Banana/Banana02131.png,1
48914,muskmelon,dataset/muskmelon/Muskmelon 001762.png,14
48915,Carambola,dataset/Carambola/Carambola 001223.png,2
48916,Plum,dataset/Plum/PlumуАВ1825.png,11
48917,Orange,dataset/Orange/Orange002463.png,6
48918,Guava,dataset/Guava/guava total final/Guava0478.png,3
48919,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi001472.png,4
48920,muskmelon,dataset/muskmelon/Muskmelon 001070.png,14
48921,Guava,dataset/Guava/Guava total/GuavaуАВ1373 resized.jpg,3
48922,Kiwi,dataset/Kiwi/Kiwi C/Kiwi C00772.png,4
48923,Carambola,dataset/Carambola/Carambola 002031.png,2
48924,Guava,dataset/Guava/Guava total/1GuavaуАВ2522 resized resized.png,3
48925,Pear,dataset/Pear/Pear 610.png,8
48926,Apple,dataset/Apple/Apple F/Apple F844.png,0
48927,Pear,dataset/Pear/pear_0_4731.png,8
48928,Guava,dataset/Guava/guava A/scene14641.png,3
48929,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00938.png,4
48930,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi00721.png,4
48931,Apple,dataset/Apple/Apple E/Apple E06128.png,0
48932,Tomatoes,dataset/Tomatoes/Tamotoes00767.png,13
48933,Peach,dataset/Peach/Peach001650.png,7
48934,Carambola,dataset/Carambola/Carambola 001908.png,2
48935,Apple,dataset/Apple/Total Number of Apples/Apple 0609.png,0
48936,Guava,dataset/Guava/guava B/Guava895.png,3
48937,Guava,dataset/Guava/guava B/Guava1517.png,3
48938,Guava,dataset/Guava/Guava total/GuavaуАВ2328 resized resized.png,3
48939,Peach,dataset/Peach/Peach001749.png,7
48940,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002584.png,4
48941,Plum,dataset/Plum/PlumуАВ2293.png,11
48942,Apple,dataset/Apple/Apple B/165red applee02056165.png,0
48943,Guava,dataset/Guava/Guava total/GuavaуАВ2092 resized resized.png,3
48944,Guava,dataset/Guava/Guava total/GuavaуАВ2395 resized resized.png,3
48945,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi001940.png,4
48946,Plum,dataset/Plum/PlumуАВ1449.png,11
48947,Guava,dataset/Guava/Guava total/GuavaуАВ1330 resized.jpg,3
48948,Orange,dataset/Orange/Orange001474.png,6
48949,Pear,dataset/Pear/Pear 1583.png,8
48950,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002668.png,4
48951,Orange,dataset/Orange/Orange001187.png,6
48952,Apple,dataset/Apple/Total Number of Apples/Apple 03790.png,0
48953,Guava,dataset/Guava/Guava total/GuavaуАВ949 resized.png,3
48954,Pomegranate,dataset/Pomegranate/Pomegranet00177.png,12
48955,Guava,dataset/Guava/Guava total/GuavaуАВ2291 resized.png,3
48956,Guava,dataset/Guava/Guava total/GuavaуАВ218 resized resized.png,3
48957,muskmelon,dataset/muskmelon/Muskmelon 001644.png,14
48958,Kiwi,dataset/Kiwi/kiwi A/Kiwi A001445.png,4
48959,Apple,dataset/Apple/Apple B/scene05101.png,0
48960,Guava,dataset/Guava/Guava total/GuavaуАВ821 resized resized.png,3
48961,Persimmon,dataset/Persimmon/Persimmon722.png,9
48962,Guava,dataset/Guava/Guava total/GuavaуАВ2418 resized resized.png,3
48963,Guava,dataset/Guava/Guava total/GuavaуАВ778 resized.png,3
48964,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002800.png,4
48965,Apple,dataset/Apple/Apple A/Apple 622.png,0
48966,Guava,dataset/Guava/guava total final/Guava03942.png,3
48967,Peach,dataset/Peach/Peach00419.png,7
48968,Guava,dataset/Guava/guava B/Guava1116.png,3
48969,Mango,dataset/Mango/Mango002593.png,5
48970,Apple,dataset/Apple/Apple E/Apple E189.png,0
48971,Apple,dataset/Apple/Apple C/scene06001.png,0
48972,Guava,dataset/Guava/Guava total/GuavaуАВ2473.png,3
48973,Pear,dataset/Pear/pear_0_4559.png,8
48974,Peach,dataset/Peach/Peach002238.png,7
48975,Tomatoes,dataset/Tomatoes/Tamotoes0046.png,13
48976,Guava,dataset/Guava/Guava total/GuavaуАВ958 resized.png,3
48977,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003852.png,4
48978,Guava,dataset/Guava/Guava total/GuavaуАВ352 resized.jpg,3
48979,Guava,dataset/Guava/Guava total/GuavaуАВ1235 resized resized.png,3
48980,Apple,dataset/Apple/Total Number of Apples/Apple 03004.png,0
48981,Apple,dataset/Apple/Total Number of Apples/Apple 03738.png,0
48982,Guava,dataset/Guava/Guava total/GuavaуАВ761 resized resized.png,3
48983,Mango,dataset/Mango/Mango001146.png,5
48984,Apple,dataset/Apple/Total Number of Apples/Apple 04097.png,0
48985,Plum,dataset/Plum/PlumуАВ1845.png,11
48986,Orange,dataset/Orange/Orange002055.png,6
48987,Apple,dataset/Apple/Total Number of Apples/Apple 04105.jpeg,0
48988,Tomatoes,dataset/Tomatoes/Tamotoes00403.png,13
48989,Apple,dataset/Apple/Apple B/376red applee05536376.png,0
48990,Apple,dataset/Apple/Apple F/Apple F _0_8767.png,0
48991,Orange,dataset/Orange/Orange00386.png,6
48992,Guava,dataset/Guava/Guava total/GuavaуАВ2434 resized resized.png,3
48993,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B0012.png,4
48994,Apple,dataset/Apple/Apple D/applee10211.png,0
48995,Guava,dataset/Guava/Guava total/GuavaуАВ2003 resized.jpg,3
48996,Apple,dataset/Apple/Apple E/Apple Ee02401.png,0
48997,Apple,dataset/Apple/Apple B/253red applee03601253.png,0
48998,Guava,dataset/Guava/Guava total/GuavaуАВ349 resized.png,3
48999,Apple,dataset/Apple/Total Number of Apples/Apple 04466.jpeg,0
49000,Pomegranate,dataset/Pomegranate/Pomegranet00137.png,12
49001,Pear,dataset/Pear/pear_0_4526.png,8
49002,Apple,dataset/Apple/Total Number of Apples/Apple 03412.png,0
49003,Guava,dataset/Guava/guava A/ene11881.png,3
49004,Mango,dataset/Mango/Mango00356.png,5
49005,Kiwi,dataset/Kiwi/kiwi A/Kiwi A001230.png,4
49006,Apple,dataset/Apple/Total Number of Apples/Apple 03593.png,0
49007,Guava,dataset/Guava/Guava total/GuavaуАВ1414 resized.jpg,3
49008,Apple,dataset/Apple/Total Number of Apples/Apple 03651.png,0
49009,Persimmon,dataset/Persimmon/Persimmon1803.png,9
49010,Carambola,dataset/Carambola/Carambola 001256.png,2
49011,Apple,dataset/Apple/Total Number of Apples/Apple 01406.png,0
49012,Apple,dataset/Apple/Apple C/scene03301.png,0
49013,Persimmon,dataset/Persimmon/Persimmon485.png,9
49014,Carambola,dataset/Carambola/Carambola 001802.png,2
49015,Guava,dataset/Guava/Guava total/GuavaуАВ1741 resized.png,3
49016,Apple,dataset/Apple/Apple A/Apple 579.png,0
49017,Orange,dataset/Orange/Orange001044.png,6
49018,Pomegranate,dataset/Pomegranate/Pomegranet001047.png,12
49019,Apple,dataset/Apple/Total Number of Apples/Apple 01409.png,0
49020,Apple,dataset/Apple/Apple F/Apple F375.png,0
49021,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi001766.png,4
49022,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi001347.png,4
49023,Pitaya,dataset/Pitaya/Pitaya001685.png,10
49024,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003773.png,4
49025,Persimmon,dataset/Persimmon/Persimmon912.png,9
49026,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003581.png,4
49027,Apple,dataset/Apple/Total Number of Apples/Apple 04099.jpeg,0
49028,Mango,dataset/Mango/Mango00315.png,5
49029,Tomatoes,dataset/Tomatoes/Tamotoes00163.png,13
49030,Apple,dataset/Apple/Apple F/Apple F24.png,0
49031,Mango,dataset/Mango/Mango001485.png,5
49032,Mango,dataset/Mango/Mango003431.png,5
49033,Banana,dataset/Banana/Banana02260.png,1
49034,muskmelon,dataset/muskmelon/Muskmelon 001843.png,14
49035,Guava,dataset/Guava/Guava total/GuavaуАВ266 resized resized.png,3
49036,Persimmon,dataset/Persimmon/Persimmon1837.png,9
49037,Banana,dataset/Banana/Banana02026.png,1
49038,Guava,dataset/Guava/guava B/Guava1104.png,3
49039,Apple,dataset/Apple/Apple A/Apple 244.png,0
